student_id,final_test
YJXZNC,76.0
O8K88Y,74.0
0HDOF6,93.0
IKG3B9,70.0
LGQNX1,94.0
8E5TQ4,57.0
K7SFOJ,62.0
YXE397,78.0
LE5Q5C,56.0
R740VK,79.0
RZKX3O,95.0
P8K74W,56.0
98RQJ8,65.0
NOZF3E,71.0
E8Q9BJ,72.0
OQPMD7,81.0
8SQGI0,80.0
6YKMKT,72.0
C32KHV,53.0
IDNMBT,73.0
YSIX0C,67.0
39HY9E,75.0
E3DYKF,93.0
54NMWF,47.0
42EQMA,78.0
OC2X1B,88.0
TLBXD1,91.0
Z4A372,62.0
5087T0,73.0
6R281U,50.0
9KS22F,73.0
C0UH9V,81.0
O4CFHD,74.0
PPAJJY,51.0
M54ZTJ,80.0
R70OIP,61.0
EYVMTN,59.0
K44W7N,61.0
48TP97,85.0
5V8498,91.0
5BEA2J,75.0
JLQYQF,52.0
B1Z8PM,56.0
QBZ9BJ,60.0
NOD93Z,69.0
A1NJ8X,80.0
U8AINB,72.0
FS0ZSF,73.0
HMI7RN,59.0
EPA2H7,66.0
B15WV4,82.0
4TQHFS,50.0
QWNPP1,60.0
MJ7WDV,52.0
9Y6Y9F,48.0
1A0RYH,57.0
MW6T5G,57.0
TI5Q75,85.0
92H0U3,55.0
8S8Q8H,58.0
XH0X89,82.0
T9RUZ8,71.0
M8OMXE,66.0
A1MFXJ,82.0
A0NQHR,66.0
1M07PM,79.0
RKT47Z,56.0
9HN8JO,70.0
1O5KTH,63.0
6J31X0,87.0
I91AYX,55.0
9I9OCB,78.0
1QM9D3,80.0
W9GWGO,73.0
3KJHUV,63.0
ZY1Q4G,77.0
YKHY9F,80.0
1Q4E6G,73.0
FPVXH0,57.0
RRKOZD,68.0
564U9P,68.0
NLVIWD,45.0
661IVQ,100.0
22RBZP,80.0
BAQY5B,76.0
U9FZJR,48.0
4D1X2O,65.0
2XG06R,58.0
Y06DPT,62.0
LPQPU2,32.0
LOQGPN,73.0
3IXXIC,70.0
7KQTGK,71.0
WHYZ8T,64.0
41TYY6,40.0
5SE7ZT,42.0
SIQYY3,56.0
9I3BR4,58.0
IJ3WYN,75.0
XGEIPV,45.0
E4QD3L,72.0
K22698,70.0
YL7HSY,73.0
3OU750,90.0
58FVGO,80.0
5SD05V,71.0
F0HV1X,78.0
0L7YE8,63.0
HG9XOO,76.0
5VAHAN,58.0
LM9E91,43.0
Z5SGWH,85.0
ZDIOMT,64.0
4WYF56,76.0
TX2ZZY,47.0
KBEOBA,80.0
BKLSFV,48.0
5VZ63N,70.0
B8WU25,45.0
E2TTS4,55.0
O5JE0B,57.0
FAZE41,72.0
M85X1H,66.0
F23DYR,79.0
IYM3K9,68.0
QIRO4U,43.0
Y7NJ4V,69.0
0QKM9M,71.0
7A4XES,53.0
URMHR5,75.0
5W4Z78,67.0
35DWDQ,45.0
4URJJD,68.0
UGJHL6,43.0
LZU61X,90.0
AG839B,81.0
NQYY1H,54.0
52YLH3,79.0
E3T2OB,73.0
1LWZ0D,76.0
04QXKN,50.0
3DOKW7,47.0
GXRFPS,52.0
PTNJF1,75.0
3MIH9P,53.0
8Y7DT5,60.0
CEO7A9,66.0
HD6BSS,90.0
EYISN0,55.0
F0QSV2,75.0
0I912T,77.0
8LF7BO,88.0
LFJVY2,63.0
0HSFAV,63.0
GIPYX3,77.0
WLEN06,81.0
UG3F0V,43.0
D0WA51,77.0
HI4M9V,74.0
ZVB053,45.0
9S1IJW,59.0
ZJT921,55.0
3V2BD2,60.0
BCJD1T,64.0
MVGYA9,48.0
9BWC2E,100.0
IT442Y,52.0
DFAKUP,85.0
91YMRB,61.0
G11KAD,56.0
HKIMBF,44.0
K3AWHW,90.0
ICYA74,60.0
ZZICEC,54.0
UMAN76,96.0
P044IZ,88.0
NKYQA1,95.0
TRGTVA,62.0
YI7E7O,67.0
OAPAJZ,85.0
2HSE8P,53.0
AU3C62,56.0
ZHW0XC,94.0
WA9BRO,76.0
6IY091,58.0
VY3CCZ,94.0
1TB4NQ,61.0
9H1JVQ,46.0
9351SZ,59.0
GVLVRC,78.0
8GL1GD,64.0
08N1KN,63.0
Q46HIP,66.0
4A78SA,70.0
DBORC7,72.0
EIXWGZ,80.0
M62YSO,69.0
AZSDJE,65.0
K7UYDJ,94.0
XZ90AE,56.0
ZQ079V,58.0
M7E46G,66.0
KVY3XR,75.0
G4AA4P,59.0
00XXUP,87.0
B1X476,63.0
NN6SWI,66.0
CDQTB3,91.0
E1BK6N,70.0
EC8B1C,69.0
63AAF1,55.0
5J1B27,72.0
KRJPG9,42.0
WMJWY2,74.0
L3K2NH,48.0
PLFQVE,68.0
MRPJUN,89.0
XRKAKE,73.0
OEPR5G,75.0
XYD2IX,65.0
1BB6LT,61.0
UL6XES,83.0
PQ15XO,70.0
NAL739,54.0
BVRYY0,58.0
Z4SMWS,62.0
RVSUWF,48.0
AX0GRT,65.0
MD0EBZ,54.0
CEON8E,62.0
IZB95S,62.0
T67VYF,83.0
SGBSE3,45.0
223SFZ,77.0
U0FI8T,66.0
5JVV1J,81.0
F0HE6U,73.0
7PFALJ,70.0
2ZMPZA,53.0
TEX5BA,66.0
9Q3NOY,82.0
4KXFIM,67.0
OSV7ZN,98.0
VVZ4LM,79.0
U5EXKA,82.0
BTXXT9,61.0
7HCY5G,58.0
OB7O8H,67.0
WYO4GG,82.0
IPQZHD,83.0
ABI61V,73.0
9B0WXU,94.0
77VA81,70.0
025ILP,75.0
00811H,88.0
M82YG9,45.0
PI0W8U,57.0
PQRHV5,67.0
RJA40X,78.0
B2LG3P,53.0
MBMV0U,58.0
K8WP7N,72.0
O4LZ4Z,43.0
RJWBR2,90.0
G0EN0J,58.0
7XULHT,93.0
SQJTOZ,51.0
L0OKPG,46.0
YTOFXQ,46.0
0Z7SC3,72.0
FNLXF9,60.0
RF8XQR,58.0
ES6N02,49.0
Q68ZPQ,66.0
11G67Z,43.0
NIOLVC,66.0
EAJIAL,45.0
JI6DN7,69.0
WH39LQ,69.0
KXIEJA,74.0
CUPO3Y,53.0
WARVKD,58.0
VOXH43,53.0
AEJHYY,41.0
6PJL2V,64.0
23P09A,63.0
KYMSC6,58.0
2B4X7Z,91.0
54FM4E,61.0
YHOHSN,66.0
961B2W,79.0
VHVVSZ,58.0
UY2THY,69.0
GAHHO2,61.0
47RJZF,61.0
GOLEVQ,77.0
XG7F43,92.0
YM8UYU,73.0
190KM7,58.0
4A3EUD,50.0
TJV68Y,67.0
5C3ZUT,55.0
6GLH3D,91.0
6CFEO5,55.0
GIE638,49.0
VC4KLG,87.0
ISQEEG,100.0
K9RDHD,52.0
IBTX7B,80.0
I3TH78,54.0
HASW6O,71.0
76D77M,61.0
S2COCY,82.0
R07DCM,49.0
7PAW2B,64.0
0RQC8S,69.0
929JZZ,65.0
Y4F3JW,69.0
3QFIFO,64.0
H6245O,47.0
JWJ8AV,64.0
CB3W35,70.0
MTQ0CJ,48.0
IP5H8C,68.0
G7ODVW,73.0
HIZV56,45.0
NQI2B3,47.0
PS1P69,54.0
HB1RG2,83.0
SDBBOF,79.0
RTZCT2,71.0
Q6955A,75.0
B3XQBY,60.0
9J5GP7,59.0
UBHBWA,60.0
D20JEL,60.0
1LWPH4,53.0
Q7RNGY,51.0
DNZMWE,55.0
GB5MSQ,69.0
9ZEAQQ,59.0
WNVWAZ,73.0
Y1CFA8,49.0
BFKHJL,75.0
YR3JJN,68.0
6MCOSY,76.0
ET2KD7,75.0
OKWMIS,87.0
RAPY5F,51.0
JA6LQD,46.0
CX66O5,74.0
ATSKD6,81.0
P2MIHB,74.0
U0P81T,46.0
BFC0BF,66.0
T20LTQ,77.0
IU2XCI,49.0
0N82R2,79.0
DAMQHY,43.0
X1PLLZ,46.0
43MICB,62.0
8VO2WL,45.0
1S6721,87.0
TD678Q,85.0
G5NULZ,90.0
U5CZNS,60.0
O1ZU3H,46.0
Y4OF01,46.0
TR8ZY0,84.0
ITZCLU,84.0
VDEENW,95.0
W2SWIM,74.0
9R7BR0,61.0
3FM18M,73.0
UMFPBG,60.0
5LERY0,79.0
3Z5MZ8,87.0
RR2ENJ,61.0
RGP6MX,94.0
BWEVOH,61.0
O3FAM0,94.0
FLGXTM,56.0
O2JB5C,77.0
3I59GX,70.0
5KTMJX,53.0
8T3YP0,59.0
C71UL6,70.0
0WW2EY,81.0
HHU24V,69.0
IUFG7V,41.0
3AQA3T,71.0
EWK8K0,45.0
UEXALD,56.0
BLAJQS,68.0
VSRA7K,76.0
K82ASR,66.0
1SCZ49,66.0
YS6Y4X,75.0
0X16IS,83.0
BRFG72,58.0
ROM9IK,99.0
BNAWLC,69.0
XW8PYO,51.0
EZCFU9,76.0
Z1MYV1,52.0
A330J0,66.0
A9LLWI,66.0
FGO3CB,39.0
QQOU4Z,85.0
ECBNF5,49.0
9M7I2C,87.0
TTKTWA,77.0
4IBAFU,79.0
35SH8E,60.0
BPOTFI,70.0
11RQTT,71.0
8Q87LD,82.0
JQUCDL,72.0
7LEY3J,66.0
0636ZQ,90.0
1C5AON,52.0
AHRFPX,54.0
SHYKMZ,45.0
7RCP1J,91.0
8IX9YK,91.0
NM7A7F,52.0
1ITQR2,45.0
O7GI7Y,44.0
RPUFPJ,73.0
OX49OK,65.0
RB5OCH,78.0
5252GQ,73.0
4VLH4U,61.0
YY6DDS,49.0
TVMZE9,68.0
JK7UDU,46.0
N0HEMZ,63.0
U3R7VW,45.0
QJXWHA,70.0
09WU6Q,78.0
39FUD0,90.0
2YPUQE,55.0
RN44BK,82.0
ZOLYKQ,78.0
1YY9LC,66.0
1MRXSP,74.0
ZBATFN,76.0
YCXRA0,70.0
UDWOYN,64.0
D7O6NZ,48.0
YFHCL3,80.0
45PN2Z,60.0
UM2L8J,53.0
TBE554,73.0
NKL7E6,65.0
XOUJAS,72.0
W2XF1Y,60.0
5CEWNH,57.0
YAPZSB,73.0
XNOQNY,57.0
375RBL,82.0
NLLX3P,86.0
NOECOQ,47.0
CUD28F,55.0
47KAGZ,73.0
YL8T32,76.0
DSHXS6,62.0
CWAYYP,61.0
HQ9N1E,51.0
S0BL7E,91.0
SEM1ZU,62.0
07Z3CD,77.0
JGOCX5,86.0
45P8FO,70.0
8CWIHI,86.0
KZEXCP,68.0
4N8EUZ,90.0
MBT5RL,70.0
BU61JL,66.0
TQ2AQB,63.0
9R75ZR,79.0
6KHUKI,85.0
Y10XNJ,53.0
SS244D,96.0
VH1XNX,40.0
CA05K9,59.0
5USIEG,70.0
UAVYQG,58.0
5GH9IR,64.0
G9UHI2,75.0
AXRXIZ,43.0
MDPPWJ,57.0
KTN9QX,68.0
ZJ4TCZ,55.0
8RPK18,42.0
K2FA8Q,94.0
N8SFFC,80.0
ZQZNST,65.0
CC3GG5,49.0
K8GZ8Z,82.0
5E1WB7,66.0
KYSXEY,76.0
4W1SM5,58.0
PHPOJN,91.0
DX4OC1,58.0
WNSCIX,57.0
Y6MPLZ,92.0
7BOBQG,69.0
3FBJQ2,52.0
JIBB8X,78.0
6A5O9R,72.0
QC1SUC,67.0
KBAGQY,67.0
EZAEA6,65.0
6KQPA9,72.0
OBJ9SO,64.0
RV6CC5,53.0
YVGQ91,41.0
55MJYB,54.0
QLTFS0,58.0
YA4UGZ,69.0
NOSGHQ,58.0
EZ5P1O,78.0
AIWLHJ,71.0
DA6ZDH,52.0
IJ66D9,80.0
WMR8O3,64.0
JF6QG2,82.0
X93KHJ,84.0
2TXMYT,60.0
W4W537,68.0
XJ2U94,60.0
IV5M4D,76.0
ORPDLG,49.0
M4HQ5Q,83.0
1OQ26H,62.0
7QPRBM,74.0
K36GJU,53.0
MCU6OB,89.0
P7Z6XO,66.0
3MUFVE,78.0
O5R6OZ,79.0
SZNWO2,71.0
IW14Q6,88.0
KLRRI9,53.0
K34HM1,64.0
YBBBKY,50.0
I65IO5,75.0
0ZFD1F,56.0
L0OK42,64.0
LYZ7S0,82.0
KOFNX1,57.0
V16ROV,84.0
ZAYLZ9,89.0
SUXGER,93.0
M1MHP3,82.0
UWB73K,51.0
BX2EJ1,55.0
G23E97,50.0
V7INHS,75.0
SD6FDC,89.0
TKDEZK,57.0
O41X0K,77.0
MMBEC0,57.0
3BQ2HV,87.0
HXWSOQ,79.0
JS55ND,77.0
ZKI5RK,52.0
6IU3K8,59.0
L6HMC5,77.0
OLOX0G,68.0
6W31SX,53.0
3YMZOX,55.0
OEWVKQ,94.0
BY13EK,47.0
Z4QQ5U,45.0
CDCHI6,60.0
KZAY1B,52.0
HK1BSB,64.0
VBIEUD,76.0
ZKECJJ,75.0
YYRCWI,59.0
BOK735,49.0
TA3EXB,74.0
S0C7WM,75.0
R56WRJ,41.0
73J3AV,88.0
XETB7U,84.0
P5MZE4,65.0
E0MNWD,90.0
9S73PK,74.0
G98UC2,70.0
5BU4G8,34.0
CL3UWS,88.0
MIYRWI,68.0
O85X88,91.0
QEHPXH,54.0
5B18FZ,61.0
U09OH4,69.0
H1XKZZ,56.0
06PN57,82.0
35NNNS,70.0
NWSWM0,54.0
FYHG9U,60.0
L85KUN,53.0
1HPJJ1,84.0
FKHR95,79.0
FL9E9W,55.0
XCGLST,59.0
T31GJ8,82.0
WCO3PY,73.0
URP7YX,61.0
QPMT9I,66.0
73FSB3,54.0
UEC5NE,76.0
CV3P33,56.0
AE5HAQ,73.0
VD708L,72.0
MO7HF0,81.0
QXHBAJ,80.0
90RXAX,75.0
P4ITZQ,88.0
TP28JA,71.0
ADB53V,64.0
FACF1B,48.0
2DNWR7,76.0
ZQZ45M,89.0
Y106TS,52.0
8B4J0R,32.0
VQVQ9V,73.0
ST3PQW,50.0
VM6ZWN,89.0
7GDTNB,94.0
Z3CS9Q,64.0
JNJU0G,57.0
HTZ0RX,71.0
MO2M1H,68.0
J3V9AR,72.0
WGMLR6,55.0
I95JSY,51.0
044E68,46.0
CG4YE9,51.0
I3IQDB,69.0
MCB868,69.0
ENU3FU,70.0
B1LU12,69.0
WWRXNF,81.0
4FFN3P,59.0
M8EN70,77.0
IUZXRC,81.0
VF9WLJ,59.0
OFOXC9,66.0
JQ1ARG,76.0
W50T0H,57.0
81AXM4,61.0
7KBPMR,59.0
DNHPY7,62.0
A64UXW,67.0
G7FYZA,75.0
UYT22R,59.0
KIHF4R,69.0
GSN91S,67.0
H7BY38,52.0
8U341M,80.0
XKD51W,64.0
QI3NI3,60.0
2YI2GC,50.0
6C1Y18,53.0
7FWQT6,53.0
XXBRWY,71.0
A2ZAQ6,82.0
1YQER0,61.0
O5NLY1,48.0
D7UZVF,82.0
CIYV6D,75.0
9HL46M,76.0
KY30PR,51.0
1SYW9G,68.0
XBJT12,58.0
9XGXJM,58.0
GJTP3J,56.0
GQCHLX,82.0
ZAGMY9,54.0
G2FAY2,83.0
ZEL2L0,98.0
G4X01P,79.0
649PWC,79.0
0WJNBM,41.0
HJBY6M,62.0
CVVYSP,90.0
PI34H9,50.0
YCUH32,56.0
W4UP4S,78.0
MA8835,83.0
OHSBJ0,91.0
VOH5WO,85.0
OCYISC,39.0
5G9E7W,84.0
QD6MXS,48.0
HXJYDB,79.0
ZC20KN,48.0
ZDUKK5,79.0
S4BUCS,48.0
FDLSPL,60.0
BPV3DZ,49.0
3Y1JZP,51.0
0C4870,59.0
H2VUMO,82.0
TXTITE,85.0
H1RI1B,88.0
2QH98J,76.0
0ZIJ5F,56.0
IMAS2T,61.0
GSTYQJ,39.0
XHGAAA,62.0
UY6F0V,52.0
OP9T31,53.0
XQY067,84.0
9P6LHJ,79.0
DWZOU8,79.0
0BV0N0,64.0
BVPZ68,90.0
16DJIC,74.0
WVXPFI,69.0
UEE7AL,58.0
RU8V6D,52.0
SLGKVT,76.0
IK5OSJ,64.0
PDMU64,74.0
XDSIUB,76.0
YUT93G,60.0
B7SVRN,69.0
7I8XIV,68.0
M0Y93T,60.0
YT07H4,73.0
F093DR,62.0
HXADWT,79.0
FEVM1T,64.0
2YYRCE,79.0
42UK7I,87.0
99YQ8K,48.0
M7ABRH,50.0
GQFRKP,76.0
HZR514,45.0
AEDCZ3,59.0
2FX1H7,55.0
HOQP80,70.0
FBGK5T,73.0
TZFPOS,93.0
V4ZUM3,77.0
XT7FOF,79.0
VUA4EO,79.0
YPE3L1,93.0
HWIO8V,59.0
CSXVIT,82.0
VAOAWE,58.0
KCRDTK,65.0
QMLJN0,100.0
NKL394,44.0
SHH8Y7,56.0
RQYJHX,77.0
FPCMO2,50.0
WBA7FZ,80.0
8LMJ84,54.0
I58PP9,54.0
C1Y35C,66.0
2JEVFB,75.0
R5CRK4,62.0
0ZH4FB,61.0
DSNXL1,48.0
UDN2TG,50.0
Q10JCL,65.0
KAHG9F,72.0
A9KNT4,51.0
Q8PR35,81.0
U0PC57,68.0
LK7Q1E,78.0
GT1T9A,46.0
7Z53YV,32.0
GIS7YP,76.0
KR0O6W,43.0
548JED,91.0
JI9DR6,65.0
7TTF70,82.0
EYOTZN,62.0
CAC0JS,81.0
X9DM44,78.0
3K5DZG,64.0
FCQWHR,50.0
LA9CT0,62.0
5ZN40P,55.0
Z3IV6U,76.0
DTL690,49.0
FGXJQS,63.0
U7PCW2,60.0
SMLNAP,90.0
N6E3LL,85.0
Y999MP,51.0
4OZNZY,76.0
3EUNCR,57.0
WWXCAC,65.0
NUHJZ4,73.0
9OZUEQ,87.0
6EL91E,77.0
V555B1,75.0
NAUB8O,74.0
27MWLG,76.0
HY6ISD,92.0
D51WDN,69.0
RU2OIH,64.0
4S8TBO,82.0
ISVI1J,60.0
6RHIZA,64.0
OCUTSU,72.0
SDWGJV,80.0
DD16UU,73.0
TT4XJU,58.0
NUH1HQ,81.0
EMU5A8,44.0
1N1FRF,41.0
T91P5M,73.0
BEJ4CA,84.0
2W27WR,81.0
0Q5TLW,96.0
8U73IW,88.0
1ZDBFS,80.0
U69RAQ,77.0
ABUAW8,73.0
A17T60,79.0
WGEA7H,63.0
L7YLIK,78.0
9EHSFI,76.0
EHZMWU,77.0
66N1Q7,39.0
78BM7S,54.0
PF8M2S,85.0
WP1XYE,60.0
UUWTF2,81.0
IZQMD1,59.0
F8WIHG,53.0
3FITZE,65.0
GUT7TQ,50.0
5P8CKN,73.0
W84YI7,69.0
XSNF82,48.0
DCKWJ2,85.0
UDSCIF,62.0
6QVRTR,81.0
DSD9YW,67.0
T3KWZK,78.0
HM6S0A,57.0
8R1IXA,58.0
RRHRR9,80.0
XVCSRB,74.0
EOZIC9,64.0
TTJDGW,68.0
HT0G8C,68.0
PD6KQN,66.0
XOU59U,88.0
292PEZ,77.0
0V51XO,60.0
DE0GVZ,73.0
GH4V22,59.0
D5QJWU,42.0
ZTU9RI,76.0
96PP19,49.0
4I15TC,80.0
1K5BPK,49.0
UBHMQA,94.0
8D82VU,79.0
LS7SHZ,72.0
MPP3PK,88.0
37U5E4,56.0
AKXIRG,68.0
ORTT8Q,69.0
39MNA3,48.0
7AR0JM,57.0
E0IEBV,59.0
UEBX53,85.0
MWEVHQ,90.0
IAJUWV,91.0
H17IPH,53.0
I81ZC3,53.0
U5MOYE,75.0
7K8NYX,60.0
4982TK,45.0
67HR3I,71.0
TDD3BB,81.0
TOHBNB,61.0
TSJ811,68.0
NT5N79,67.0
QMFPHO,52.0
4SP0CL,66.0
0CUH1T,78.0
L7HNTP,52.0
CNOIAI,94.0
F2PHTF,79.0
485L0J,79.0
TTNW98,68.0
OKNCDR,57.0
0REU22,79.0
2NTNAT,66.0
Z4OMC3,64.0
RBHHG1,53.0
26K1OJ,45.0
AUUORA,55.0
ZC3UNH,95.0
4N6F1B,54.0
V7RKDE,66.0
KN9LCX,57.0
2JIBEY,57.0
Z5V3P0,54.0
WJMB30,81.0
5RVF59,68.0
G6YX9T,49.0
HDPNJA,47.0
PZ13ZC,68.0
JSQUMG,63.0
XATSDN,72.0
QEO2CN,75.0
THDARP,67.0
D7H3BE,73.0
FVWSC4,58.0
CJXP8X,56.0
2JA3RV,61.0
R4EJ8P,71.0
4A8RQY,45.0
HG1GWT,53.0
RH7KR4,78.0
Q7YHWK,68.0
2MC96R,51.0
3B84MQ,74.0
MH297R,78.0
B59D53,51.0
Z61WTZ,35.0
JMCOGO,56.0
BDWCI4,77.0
WB7KZ0,85.0
S4Q4BR,83.0
Z3AQIF,56.0
MKTDRA,46.0
3UXOQT,66.0
ZXKAZM,53.0
5HAL2J,51.0
RQ7WMZ,62.0
TIV2XY,70.0
7KP8I4,64.0
RGZAT4,56.0
SEALUU,57.0
7CWSQD,65.0
U48MEK,67.0
Z7MKOT,75.0
90OT2W,63.0
JLK269,55.0
3A7V82,74.0
7DR7EN,91.0
UK2C6S,56.0
YVNCHJ,58.0
NLIT9T,55.0
GMML7M,85.0
QA43U7,73.0
DDWKCB,49.0
FMV6SS,52.0
M61EDT,67.0
G0EJBG,72.0
031WDB,78.0
DZ7OGD,78.0
1NWRTI,62.0
3DFT4M,45.0
O72FLQ,49.0
KJ13CZ,54.0
PJYBXI,58.0
KBI7JK,55.0
LQXEQO,57.0
SEQJRA,69.0
OGIYFS,70.0
6BQWD0,70.0
4EO49Z,59.0
ABR3BK,60.0
5B68XI,75.0
TEGA9G,53.0
7IWHFQ,79.0
GEKUBG,91.0
H0TTQ5,71.0
B1P0M6,85.0
V6P1MU,53.0
6PXJDZ,72.0
WVL8VS,60.0
EM7008,62.0
9AZ29X,56.0
QPTWOU,78.0
QHI6MA,71.0
431T64,59.0
ETWER4,80.0
DEG2GT,65.0
5V3TSX,78.0
XQT9SO,68.0
1ICS4I,91.0
EWNCGS,45.0
ZEHC5O,61.0
SQ07AL,66.0
IH6MNR,69.0
PLAIAB,84.0
D0LRQ3,93.0
F5CIWD,72.0
TT6160,54.0
VDSHC1,77.0
D9FGI5,56.0
5KDLKU,72.0
R3HAYZ,60.0
I8ZTBB,90.0
2ERMLR,64.0
2RGR7D,62.0
S2KJD1,65.0
FPL7XX,72.0
I7XRXZ,52.0
1KACCD,66.0
DX8F2J,64.0
V7NGR0,53.0
LGRQ6R,74.0
GLD9H3,76.0
1EWRNQ,59.0
EKFIYG,93.0
MGIEAQ,72.0
3FK0HH,61.0
2GN6IS,67.0
R42VKL,72.0
IE1R53,94.0
VXDFQ0,79.0
F2RDNW,68.0
5860X3,90.0
PFHASG,69.0
RV7VGO,93.0
34L6A6,57.0
VPVCV2,70.0
2GZ8ZO,51.0
IG2GZT,54.0
VZF08T,62.0
8OLA1L,67.0
06BE2E,79.0
982DPP,51.0
F3DBPI,70.0
QOW8G4,53.0
GRNJDS,64.0
1DAT9D,71.0
KVZ3HP,59.0
FF9Y64,56.0
16AJ4U,59.0
ZF5OZH,87.0
V46WOV,78.0
MUO0GY,77.0
236V9B,48.0
Q471PZ,70.0
HG5RHO,45.0
ICUZR6,68.0
VBJJBQ,90.0
SYDD27,47.0
61ZTW0,58.0
REYWZW,75.0
E739NF,49.0
VZGD48,89.0
Y3V8PH,53.0
N08EZ6,73.0
8HK74S,81.0
RSNSV1,49.0
TTCT5Y,74.0
LX6SSC,79.0
P3IUYR,69.0
CCAAZR,37.0
1IB9HT,66.0
6LDJHT,57.0
596EWM,70.0
0K5LDV,84.0
ER4FW1,64.0
EGLLJ8,56.0
7GE0JI,79.0
8XN8N5,47.0
DUZ1RR,39.0
HFKUWW,51.0
T53UHB,79.0
3WYR1V,90.0
B2QL8I,61.0
NIRYOD,78.0
PKX4JW,80.0
X8XLJO,92.0
MWASCP,62.0
86FWI9,78.0
G48XGY,75.0
7YEKHH,45.0
CPBNNP,57.0
3S6376,58.0
GUCWIN,45.0
UU34S5,50.0
LE64R6,93.0
W9QKEQ,61.0
4CCXNB,58.0
YX0VTC,69.0
GE99NV,69.0
NLW8VQ,66.0
OMBVP1,67.0
HWBNZF,83.0
8KHEF0,69.0
YBKLP8,74.0
GQSYRM,54.0
KUU2XE,65.0
A0HEA6,49.0
BV2OMW,42.0
K405Q0,59.0
0LBUR7,73.0
HTT928,85.0
YHFZU9,75.0
014562,56.0
70O3B5,81.0
J8U2W4,79.0
ZJH3LX,76.0
P0T1H4,89.0
MH4RT0,70.0
FK50K4,72.0
KXLKI4,61.0
0WRIEI,85.0
4W087N,61.0
CIUS7X,63.0
XZY6BR,52.0
8WWBBT,68.0
RN9EUY,48.0
CCJYAW,71.0
87019A,72.0
KVP6OL,67.0
K6VY4O,56.0
9NHSKF,67.0
LAPE8G,50.0
77JZJ3,67.0
CXWU5B,55.0
HTW6WX,91.0
SG9GY9,96.0
1WFWE2,43.0
V21NOB,53.0
ISRM5O,79.0
7YLG9D,93.0
UJX3M8,51.0
SSQO7P,48.0
FF2ERZ,43.0
E2NGFG,54.0
DW1975,50.0
OQ3HP3,86.0
JW3DW3,65.0
N49KXV,51.0
972QH9,76.0
VYWWV7,57.0
V1NKT0,85.0
9HEDUN,42.0
15QW33,71.0
PWRLAS,77.0
JVSV3N,51.0
3EZPST,50.0
L6PI2S,64.0
J933DZ,64.0
G19GYT,81.0
29EXEC,45.0
ID7I87,61.0
63QFCT,52.0
XZHI8O,78.0
ERF74P,57.0
H71Q0H,63.0
W97NR6,83.0
K9IJXP,57.0
OJYZQQ,58.0
T1C23E,60.0
PHQHWW,62.0
TB61PD,75.0
0H7UJD,55.0
519OLO,71.0
9OB3CU,48.0
90XOMO,91.0
B6A7OF,57.0
GXLTY5,65.0
SVXPYT,86.0
BU98TE,56.0
C1024M,63.0
G4JWQV,45.0
K9B3HY,69.0
J42LB0,73.0
PTUV54,66.0
9TT404,76.0
NUU66T,100.0
JDHOR1,50.0
CHUB7Q,52.0
7SCE28,83.0
A2DK4W,62.0
92K7QJ,54.0
YMA9CW,67.0
I2P3ER,81.0
F903OJ,62.0
PRL0TX,76.0
BPI5FT,53.0
EKU04M,62.0
7AYSRU,79.0
4CZWEO,52.0
1N34B3,58.0
S0STI7,86.0
4KLMR2,55.0
0B0KHP,70.0
WW1MAV,84.0
ANV7WD,67.0
5AWK59,81.0
S31H7Z,81.0
QI2FRZ,63.0
7X1Y14,73.0
KLMFTB,84.0
ZVW0PB,47.0
P2NZ9I,88.0
KBU2M2,59.0
MT4D7Y,69.0
1Y0CVT,80.0
U49M54,79.0
1KI49B,82.0
WQC09H,84.0
OCUJC4,58.0
G94YTE,68.0
IUKYX1,75.0
FJNJED,42.0
DXKCQE,90.0
1EZ12W,76.0
M7P26L,60.0
VJ88NK,55.0
BER53N,60.0
W8GILM,77.0
SOYEN1,56.0
BQ73NG,74.0
XUJ7OY,60.0
FNKM7R,86.0
2VF0AA,51.0
VKN5KU,73.0
B19QJK,74.0
V7R9OG,70.0
FLC1SB,75.0
FN4C6Z,92.0
UXL55H,83.0
2B1QDK,52.0
TI7L17,69.0
ZS4TCG,56.0
9EXOP4,75.0
BRMOLP,59.0
M44Z6Q,58.0
JRPJE5,72.0
3FMLCM,84.0
WB7I1R,80.0
7KV6FM,63.0
P7E6RB,53.0
7CHAK2,93.0
GLHWNL,81.0
W55BIQ,47.0
QPN9XD,67.0
WSI8OZ,57.0
LCZKRG,55.0
Z8KMD6,81.0
WLKWYS,65.0
GWXUIG,50.0
D9NFI8,79.0
9CMOQ7,70.0
13GQ5V,53.0
3WGRR2,52.0
Z24ULB,81.0
J8EBZQ,78.0
8SXOGA,87.0
VYQ1AP,63.0
ETO7Q2,79.0
MMD5R6,52.0
LQEV9Z,75.0
ZA7HSI,72.0
M2JUV5,64.0
P44XF8,58.0
GTAXJR,75.0
JFI0VT,72.0
4OPFY3,79.0
UIAFLY,67.0
G365BJ,63.0
262L6N,60.0
GZIC6G,57.0
U8XHH4,48.0
7FCVF0,56.0
M7KDZO,79.0
H6ZBEM,60.0
C9FSGL,70.0
BCCM2T,58.0
J9I7X0,68.0
3GW8WY,57.0
V799FF,72.0
EQ15LO,51.0
3DQ6T8,81.0
